"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015",
"Bulgaria","BGR","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","1.39891541387776","1.30412535021187","1.16611610085175","1.11078902305829","1.0185941069618","1.03259671323829","0.908473137445139","0.790187497386107","0.719255271951993","0.691865409522869","1.43299704993211","1.37220275932264","1.34174076692523","1.32718873117822","1.34662450846424","1.31967502493844","0.689040742613775","0.605271390316341","0.596274859989211","0.610954948693631","0.643061280601688","0.793741219244779","0.678155450557695","0.787209916233123","0.920517021708201","1.04449919335633","1.25037248650002","2.07439457759432","2.35313886635454","2.9858422861585","2.80064489343565","3.42909265139368","3.65533391993147","3.91994737367774","3.77110103560152","3.92610533981003","3.710334807461","3.9297120988119","4.37898673499023","5.21835784388495","5.15724329689839","6.16404253556259","","","",
"Bahrain","BHR","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",
"Bahamas, The","BHS","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bosnia and Herzegovina","BIH","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3268794612856","2.58510089256596","3.67037703120936","4.40557717995684","11.3786721409946","10.3882510099131","9.16210566847273","6.11357569059051","5.06794840287137","5.27630207115278","4.13181078774018","4.32556070936919","4.14327846045783","4.14791149552092","3.785215624024","3.60523470642822","3.42381998643408","3.41581942675892","3.03841465658831","2.93241752276036","2.79456583661538","2.53679477966037","2.69144452121177","","","",
"Belarus","BLR","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.447602786830615","0.496903985586448","0.640426751470786","0.804733896108476","1.2820562662577","1.57844809744048","2.19342682200123","2.39589396147461","2.61487510156828","2.86330906689242","3.40651232352111","3.78520106223931","3.90089585428159","3.82547676613444","3.80051004401871","4.30091858569376","4.49324719307442","4.66909207594014","4.75731212144338","5.16547672815038","5.44214085139293","5.36621107627377","5.27976214189025","","","",
"Belize","BLZ","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bermuda","BMU","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bolivia","BOL","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","19.0674466519644","19.2389300528238","19.1258799563929","18.0660183965172","16.8985294087855","17.0832300709828","16.6037912058137","15.3207819295523","14.5286575567942","30.1202498172672","31.275802424975","31.8990132950387","35.3604348789071","35.407648409294","36.5031272378149","39.222394475076","29.7041897208136","31.6566653242919","28.2837674796186","28.8800958562249","29.2895711246092","26.9388273276817","27.1564880113298","25.1012764588101","22.8791807224437","19.7782111015014","17.9014123067586","17.4904101738259","17.5766916409166","27.2924917267008","35.8648735046168","31.4875410562614","31.0443370278034","31.3891731827723","29.3178242245079","25.4474955665574","31.1781062552524","31.3994324409","31.0898478074182","25.8475297120242","25.7496935676801","20.6043463271298","","","",
"Brazil","BRA","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","51.035708111016","48.7867620207687","44.6393406734572","42.7064151225736","41.0423684968812","38.4047806516505","37.7377407594521","35.2347979553931","34.6911999289839","35.4766504261165","36.8160896428357","36.5481891309124","38.9216886618964","40.4252773921397","39.1184710301271","37.7242709395002","37.9436669579184","36.8165626488235","36.4281034528934","34.061725587205","33.0417382072782","32.260852314027","31.3936660542339","31.5704592824006","29.5423255856915","28.0351522056974","27.4455856383866","26.6058561453313","26.7679948111817","24.8710276926527","25.2401096043585","26.753259244111","28.710168229771","29.1010313807241","29.3906178403486","29.7898850898672","30.6536035742131","31.5530862878129","31.6425869690265","30.6902176362614","28.8533825470853","27.7110760679625","","","",
"Barbados","BRB","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Brunei Darussalam","BRN","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","8.94510292848318","8.62918991627292","4.18755751940055","2.30821304198466","1.75468453902893","1.25733848670698","1.09514848651957","1.0991662476277","0.986698812745518","0.69712510909945","0.66885977568727","0.570885416368436","0.491980914393288","0.384799507870658","0.326947926795534","0.326466046572841","0.273626775320285","0.275524192642201","0.191027205086833","0.130002640588156","0.0782497858116956","0.0386727438121229","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","",
"Bhutan","BTN","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Botswana","BWA","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","","","","","","","","","","","48.9024122022508","48.2537780238729","49.3649417847669","50.0754086732859","49.0488748446159","46.3210805215082","45.3567112744633","44.6373640715719","42.8729660368653","34.5314304522804","36.4295972495563","33.8031527836348","34.956427705945","36.202991318426","34.9275595632501","35.609756097561","34.5849979784644","32.4427056426152","31.4162217873149","30.4537099141524","29.8551802804393","28.4996753217157","27.967542981116","25.2014220106363","24.2861048739241","23.9899773918298","23.4092142121638","22.3876478393155","24.3508139382593","21.909984185247","22.5015269417804","22.4951289038092","","","",
"Central African Republic","CAF","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Canada","CAN","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","5.32752963251266","5.19434488859375","4.91042264100484","4.57578448752677","4.25561065123666","3.74821870306418","3.73009266365772","3.99957635814324","4.39590387161307","4.62328092130978","5.44305389846321","5.39338478560923","4.98794571768247","4.90388461881788","4.77870241824023","3.7489942034385","3.69925642247877","3.627483235099","3.82097369584138","3.73663818872069","3.98431796602481","3.88537923182249","3.9994523408712","4.42940542883062","4.2248063159653","4.39209854581508","4.51381738164101","4.41329483351637","4.22603345223719","3.96344451235368","3.91130718892827","3.95195735519767","4.00087323862553","3.818290985375","4.30236142679791","4.2557916737074","4.17395095379666","4.25787525007837","4.37330197047616","4.69403173950373","4.64739008791001","4.36986727977525","4.75613203511566","4.5504697490158","4.658538772294","4.95248461169167","4.70082043206791","4.94007777694701","4.61136628789238","4.76457200401341","4.76312603054809","4.94396747165266","4.93829048797138","4.97295250551487","","",
"Central Europe and the Baltics","CEB","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","1.60483028215064","1.55835045135601","1.49914408846903","1.49488319341326","1.46158968735428","1.99380739199685","1.93968917208463","1.93339714614721","1.80492947843619","1.9992859283559","1.55303156391459","1.61765347663904","1.68499500424943","1.52401752837848","1.45466509329115","1.34682755016102","1.26717864970559","1.19699184912421","1.08615028501484","0.962142902042558","0.971262306131323","1.17243236111839","1.14450110246161","1.16181273159415","1.25541091647372","1.30478991606644","1.46887296274255","1.25717517937017","1.21445813770717","1.16370963902393","1.8590991553909","1.99749622009355","2.45274106044887","3.52325104014742","3.82297782931616","3.84245290851111","4.11177360681015","4.50248767623527","4.62651078266659","4.81602938335491","5.02836342478889","4.90293840607722","5.00238444194492","5.17169860444696","5.47654372480677","5.61844741226082","5.6931729701385","5.93255219577856","6.46483551716916","7.59611078971337","8.03950024781027","8.17883184253522","8.96803039527953","","","",
"Switzerland","CHE","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","4.64987544605049","4.29235499490422","4.4019888345329","3.61591084937638","3.65462256883664","3.5350141030527","3.00580261619495","2.79063921253509","2.4690164919445","2.05209028211556","1.52778759520789","1.40900234860165","1.2906096861893","1.27675255013906","1.12964455553168","1.16046519640343","1.12150857352409","1.10311409910136","2.0701862573922","2.37820171160419","2.35627984603836","2.98754960836074","3.41176965896407","3.19240153331028","3.31177293931104","3.43608272972437","3.54252889009205","3.6635695080269","3.65987752601437","3.7700847332463","6.08634875844161","6.54035905124952","6.38848446653905","6.74782008471755","6.47388790571575","6.73496219633736","6.93038003667197","6.40978659581865","6.60168532523593","6.94815026208356","7.25152463428514","7.06859980379539","7.30400243043263","7.50071789435095","7.50410068786536","7.86735809762478","7.93480415560391","8.31924626819262","8.35762093267295","8.25412486355269","8.93821329403836","8.95911581307778","9.37958234865341","9.19338319466767","","",
"Channel Islands","CHI","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","16.0285557804982","15.3416767279121","15.5851677186457","16.5315756731937","18.4675729688943","18.3152605310911","18.4956226409147","19.1334119028562","18.6604891410751","18.9203178348372","18.7261944374171","21.0976221060621","22.507547327089","22.7984574144503","23.250842771202","23.1338054333314","23.4161344095141","21.4615544540371","19.2767443903618","22.3628354053416","24.0782997725383","24.3449771158768","22.2555981508242","21.6181934722574","21.3583090522224","20.4793548105101","18.1821186942506","18.6518316967006","18.1268576775749","18.7548233841278","19.0944121106224","18.6979542937061","17.5697262588333","17.3488330503604","17.0456213817307","16.8085234058452","16.999443156859","17.5990791148855","18.7237226386554","15.966628931475","17.6518952755175","25.1678135324338","24.7958471774327","","",
"China","CHN","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","39.3911954664924","38.3897801276026","37.8676220772343","37.6836586275617","34.7316447577948","34.1109815143738","31.7444326113705","29.6950462524792","29.6026000680148","30.0719931414284","30.6456032821769","30.0617949409898","29.2044595992611","27.7088386584403","27.2569661214191","26.6163179219086","25.5975295412477","24.5591281300484","24.3988590512951","23.017325258246","23.8631547757437","23.2086058924906","22.0233073299781","21.075214410996","19.6161568653214","19.0614657563502","19.0654565397179","18.9094520111755","18.5345505112791","17.5331921803433","17.1431740223099","16.2028658748718","14.214649990338","12.3632152686478","11.4694943013996","10.5510405095261","10.0894101566045","9.74924096074137","9.18196644186657","8.45538012283138","7.87826452651661","7.45991493930612","","","",
"Cote d'Ivoire","CIV","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","66.2844817753735","64.6538007542969","64.7953238105147","64.2282315207544","63.0504317509223","60.5962713921106","61.572674393586","59.6492740925726","61.0881827249039","62.3205891570041","64.8286226765611","67.4786184340551","71.6529772760553","72.8718472284245","71.8956498784082","67.1117449331542","67.9762475292614","69.1353518818153","69.3080576915851","73.0971863134672","73.5598310417118","69.6992534103396","69.4198067950527","69.7466035849566","71.8164274790676","65.9823284553947","66.5408290991531","68.0287706780763","58.5412064674953","62.203599887186","64.8534494811617","61.9492142705275","66.840381391393","74.755909657538","74.5738831154235","78.1462390396842","74.8808375130041","74.2915652192354","75.6896454378203","76.1343125417974","78.5587004575413","74.6517934179711","","","",
"Cameroon","CMR","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","87.6552815483909","87.4312909336883","87.365455351971","86.9903700608063","84.940402599931","86.0224516454066","82.7361672206674","82.4643890079666","81.7771316617392","81.2163551419766","79.4157341903802","77.8626724454946","77.0681343799813","76.458359597854","75.3789046323702","76.1060199991689","76.6034529114994","76.1783807885317","75.4301434815654","76.7035746910668","78.0439603179211","79.3186747778311","78.7644845634241","78.8479389683266","79.6502683610284","79.9636923354559","79.2890005056683","79.1764627896116","80.6094754179967","79.0012865990518","79.7975609889813","80.0031334297944","78.8956837483317","78.510053202712","80.0763684775499","77.9792180044983","65.8963114436041","66.6871977027756","64.1117943285655","63.5773956479302","66.8631657923094","66.4855980368032","","","",
"Congo, Rep.","COG","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","61.4845040509714","60.7417870323962","61.5246675504448","61.792213962276","62.1823941675527","57.7501497952386","61.8095639607004","60.605255861652","61.8213244537163","60.8660576274578","60.1994067882829","57.8275396045222","53.0735103532536","55.8901295806656","54.8510771511915","57.1235351360994","57.5189233660898","61.2143886923493","60.112129511796","61.1422243193556","61.0433359439324","62.4185249572898","63.1649275412573","71.5865259227739","67.2821006377102","71.7051058346555","75.7483951377262","78.5134637172619","80.5957109264952","72.1673403564107","68.3643603174531","71.205425473394","63.3484470528247","63.5584011392768","61.451203536548","59.2905829573195","58.2265544903021","57.5513430485622","52.7148711218003","50.773649071549","47.4712649847595","47.6799899166784","","","",
"Colombia","COL","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","31.9250259985482","27.4239068899163","24.3980181524751","22.4532692847522","28.0425327854026","27.0759828356215","26.5619615240153","27.6669815493797","28.9264333800102","26.7280081319226","26.1151974908199","26.1820465387257","25.3348250144636","25.2008519458608","25.6207079715257","23.7890100801241","23.4274702923932","23.4167263995451","23.5229377428576","22.7867811905449","21.9666689862891","21.4212177955148","20.3951311351756","20.5659341461505","20.3530413815641","19.2509058257123","14.2195225535747","13.5168433685895","15.1739388237225","13.2867951812531","12.7432334658503","13.6698793950282","14.3101009231182","12.3407758763601","11.975906846739","12.3297250595573","12.3182798876537","11.9379139325796","11.4743183227341","12.1181393533851","11.2421877432368","11.6395467347629","","","",
"Comoros","COM","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cabo Verde","CPV","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Costa Rica","CRI","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","30.6803070955429","30.5145560855338","28.5229399500206","28.9536860621695","27.5444844158512","27.9851122622111","25.0935211818402","24.2855761901517","24.2922480881726","24.9121881563975","27.1401077033524","27.9069686496044","29.5204848218976","29.7850855979048","28.5116072481863","27.3653523366412","25.9847316564176","26.2150682147198","23.09460547779","23.3267789865935","22.8476599827758","15.2625647273835","15.0585387612999","15.5466400500015","15.8949814803221","16.0898802898331","10.9361209399107","7.57314086109959","6.888261744969","8.63012878690861","8.38264750458869","8.6424368550311","9.09332978298495","12.8716964539314","16.5340973630779","16.8763478221776","18.5930780675939","18.2919234477889","16.7971865757215","17.2508917535104","15.7718234702733","13.4392790608093","","","",
"Caribbean small states","CSS","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","6.54552441046799","5.8698252755882","4.80407607448322","5.40055768890639","5.49803802113565","5.63626763972297","4.90888394731992","4.63771719091854","3.96215702501505","3.98966196349983","3.79566130949892","4.15026850463032","4.03542147551975","4.25430129408656","4.13353401957542","4.26870603796733","4.5965276988004","4.2281467275213","4.63437893804707","6.18673791809589","6.12256238808073","5.64653893014911","5.66752037990673","5.79294732382978","5.53312370642894","4.9984291563607","5.34420079120776","4.38153232545925","4.01996958051032","4.38977714398461","3.47192641277301","2.75943948362931","2.4823152486742","2.45486989829969","2.1879942516966","1.91066689135771","1.76933513525405","2.27040891929232","2.48935506354719","2.02345303985429","2.17887818984006","2.23005421436195","","","",
"Cuba","CUB","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","38.1981686698385","36.2754790734704","35.0342591022924","34.166296028822","33.9296207596731","32.1919547395085","31.9072753942355","33.0588494153366","32.7475173987097","30.9040044637911","32.0840555615199","32.5097200980181","30.407015138879","32.2428463913348","31.2368638791354","32.2018536259947","31.1494845189084","32.505446825451","33.8631842427863","39.6128807283703","41.9625123866797","46.7045501752992","40.4238228167824","39.1308170986595","32.6199781797811","34.2983133141835","32.0842506697389","29.4350725046017","30.6254469584951","30.0303187580098","31.0573384633867","28.3407382759513","25.5947527709093","25.028556580495","19.8234482789221","16.3034743333846","15.3562981573603","13.5493187155044","12.1320624421444","11.1430591718208","13.1641254286817","13.3843560173486","","","",
