"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015",
"United Kingdom","GBR","Access to non-solid fuel, urban (% of urban population)","EG.NSF.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","","100","","","",
"United Kingdom","GBR","Access to non-solid fuel (% of population)","EG.NSF.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","","","","","","","","","","100","","","","","","","","","","100","","100","","","",
"United Kingdom","GBR","Alternative and nuclear energy (% of total energy use)","EG.USE.COMM.CL.ZS","0.535343909094523","0.631569418030263","0.787687006207263","1.13262088466181","1.4039629929676","2.37812850672531","3.10669838477427","3.50501621579617","3.7919875880673","3.98859161102341","3.49302452737768","3.57872922862453","3.78087101505764","3.49792749665854","4.33811145865691","4.12750232417543","4.79023643205436","5.1828542598546","4.86300397479769","4.76761045297364","5.03097688279587","5.3371750676773","6.1937700572112","7.04357665960204","7.57746825201676","8.10444886652753","7.75060120666563","7.17569084449885","8.17846498278871","9.23508297328756","8.54407416397124","8.82621586675281","9.66116131034324","11.0515438323263","10.8735868210177","10.9291291124034","11.0851173270482","11.857168801763","11.9425565871625","11.4091907702338","10.1810219959883","10.6921104019134","10.7071081631131","10.5674701536109","9.68167846473493","9.86879216696745","9.34315752332517","8.22662640224605","7.11649132365458","9.8740465189741","8.63497646576566","10.6248635093161","10.7639577238073","11.3201524630551","11.4578167915226","",
"United Kingdom","GBR","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","99.4647102021474","99.3683757809818","99.2077619254778","98.8681318411575","98.6064971913892","97.6170231109173","96.8766932973598","96.4875453979975","96.1744474187115","95.9861596067839","96.483873958333","96.4164484727908","96.1994913363789","96.499588911977","95.6598410202742","95.869262426636","95.2139511109907","94.8171457401454","95.1401604440737","95.2324687893839","94.9688920896348","94.6628254520697","93.8062299427888","92.956423340398","92.422532273823","91.895551631486","92.069965513976","92.3375625029771","91.2895043151177","89.9276908120609","90.6525858303153","90.1991745971751","89.2127447919554","87.7901654311314","87.790038216291","87.7110281414457","87.5697616197006","86.7195189128757","86.7706354103542","87.2351552257112","88.410363733096","87.8290691737866","87.7237002687167","87.9800587732831","88.560907184021","88.0765913454462","88.5499403945891","89.5743535912373","90.1004695145823","87.2851435085258","88.3407153278657","85.6985625507848","85.2586974411355","84.0356106380179","82.7891658955891","",
"United Kingdom","GBR","Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)","EG.USE.COMM.GD.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","138.341885770088","144.839460561877","143.679736656807","141.396303875898","136.981441307134","130.779662709486","132.872629395306","125.244311919605","122.360010432324","118.967137715702","115.074445341557","112.393168768579","107.241447780657","105.555718287764","102.55050339333","100.033762089296","95.8275599567784","90.0316748377262","89.0253375816143","87.5962190116733","89.1733286453013","81.0804007151431","82.3644702760725","79.8119949246233","72.1867354897292","",
"United Kingdom","GBR","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.312401143981325","0.304561149459892","0.311945647924686","0.449421382836764","0.487528134281524","0.663976311515726","0.71139687126222","0.706630610842843","0.773391343497697","0.793397581745816","0.804005068945726","0.861876335203013","1.07915064262252","1.23852360097227","1.36901294645088","1.46676654023732","1.73322961717944","1.81168400132171","1.98651918586906","2.32666586356412","2.71515912063626","2.91116428830577","3.39145470875109","3.44808576209192","3.9943014097381","4.76089705476919","",
"United Kingdom","GBR","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","3033.05064885496","3006.74738636364","3087.34197183099","3196.83118359739","3212.53455555556","3329.41016283013","3306.78161340201","3345.55349485654","3406.14449473572","3557.12927532049","3684.95235186591","3733.28299838792","3747.96247517097","3880.65017434883","3734.84165224761","3545.81713377133","3616.9755344627","3695.38387114294","3675.43527262835","3858.97596475941","3523.64884206148","3415.37757002103","3397.12228871864","3377.9049126009","3370.52494279189","3550.78379115728","3597.94469423442","3619.07726921828","3643.00688126669","3626.29786078599","3597.05162065698","3707.95197072796","3684.72453526809","3713.18581904964","3732.52111417558","3728.96315226228","3879.82278596351","3760.71236505254","3787.10845175352","3784.07408782037","3785.75312644999","3784.92413176913","3685.86547870028","3731.56287639312","3694.45912471856","3686.37596408257","3598.82018485107","3441.68876582795","3360.77537825613","3144.33115535018","3224.86416092441","2966.74478371571","3028.13418461138","2977.66680774859","2753.861479092","",
"United Kingdom","GBR","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.85","","","1.11","","1.22","","1.2","","1.6","","1.73","","1.65","","1.98","","2.27","","1.99","",
"United Kingdom","GBR","Pump price for gasoline (US$ per liter)","EP.PMP.SGAS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.92","","","1.11","","1.17","","1.18","","1.56","","1.63","","1.44","","1.92","","2.17","","1.92","",
"Georgia","GEO","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.77946","","","","","","","","","","99.7","","","","","","","","","","100","","100","","","",
"Georgia","GEO","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.105779997093","","","","","","","","","","100","","","","","","","","","","100","","100","","","",
"Georgia","GEO","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.00462803341133","2.01797199428633","1.32046429399904","1.08840181969765","1.61655234851559","2.12920678304039","2.39754989574598","3.07087191710452","3.46211716240683","3.94977812440484","3.98969681862252","4.77379136084048","5.16558914732525","5.50222264019729","5.82277123998597","6.44787507676181","6.81160982422042","7.12766255180832","8.26907772096775","7.78168992772605","8.29750919218323","7.99747239167083","8.26836750604722","8.24336659802888","","",
"Georgia","GEO","GDP per unit of energy use (constant 2011 PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.10154039232744","3.02161130723488","1.93313112495783","1.55636665669985","2.26342985245354","2.9203190130387","3.2294110714816","4.06674839433553","4.53565012036248","5.09653160814865","5.03350171400719","5.88854106763773","6.27549270329886","6.55377102082492","6.74997525012816","7.2416102875683","7.42209435558681","7.56513922705601","8.60776048076198","8.03935671383763","8.46882184600697","7.99747239167083","8.12254945337325","7.9790966148119","","",
"Georgia","GEO","Energy imports, net (% of energy use)","EG.IMP.CONS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.760782005849","84.0520822869101","83.062434591766","76.8485966082722","78.6921176351304","67.9438852709707","57.0295914376893","56.1917976797088","54.717476511074","52.3467491815003","53.8413253189254","50.8049694834439","47.8061777424695","49.1530661430502","53.7159450229167","65.5054053254813","69.4049372062522","67.8866916567529","64.1685851401154","61.7229463324937","57.972650228534","68.4369310514402","70.3371527589433","63.3634509712156","","",
"Georgia","GEO","Access to non-solid fuel, rural (% of rural population)","EG.NSF.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.1299765110016","","15.6573712825775","","","",
"Georgia","GEO","Access to non-solid fuel, urban (% of urban population)","EG.NSF.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.9418133817695","","87.7175201712799","","","",
"Georgia","GEO","Access to non-solid fuel (% of population)","EG.NSF.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.059157371521","","","","","","","","","","51.1428892612457","","","","","","","","","","53.477555513382","","53.8345515727997","","","",
"Georgia","GEO","Alternative and nuclear energy (% of total energy use)","EG.USE.COMM.CL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.24890623285766","6.34943590121035","6.45962537812917","7.46678281650469","12.4314568847289","12.0108797916165","13.7740127623169","15.8174353065917","18.0295458560886","19.9103693401329","17.772760446764","18.9231826231478","23.2612888909679","21.1078081150695","19.0614723086174","19.224814224941","15.5395723322223","18.0272197406717","20.9656724996913","22.013049168105","27.268805329929","19.4466882238775","17.0586887547291","18.6472772505866","","",
"Georgia","GEO","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.8409250071328","87.1787004094851","84.5658279091608","77.9832800519623","80.4506038112416","68.2929448046257","60.5385211888895","59.8652220025872","59.137049908683","55.6959673390763","59.0122007579903","55.0904370045534","49.5894752193351","52.1446884767906","53.7732727591832","64.4133915759442","70.4086607607029","70.690788833771","66.7892359577562","66.9936873349027","64.7033446252482","72.7650663715129","74.4628232768799","68.9344955488092","","",
"Georgia","GEO","Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)","EG.USE.COMM.GD.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","322.420434205464","330.949251349974","517.295483523818","642.522117584051","441.807374289072","342.428342771861","309.653982681498","245.896697566261","220.475559944664","196.211870520167","198.668850597032","169.821351080627","159.350037882177","152.583908840033","148.148691357204","138.090833431993","134.732860037986","132.185273791604","116.174236287704","124.388061830714","118.080179059558","125.03950636222","123.114054982417","125.327471050252","","",
"Georgia","GEO","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.69132414735944","4.28810563661157","7.77975438031624","13.5840733742935","6.19271797772596","18.0825669135906","25.5106995516772","23.8307829271876","23.1107277034926","24.214437939573","22.4836764411679","25.099750701056","25.3609068456437","23.8483296417978","23.203203448008","12.2866420797231","12.3042890808283","11.7916096159458","12.5799826197455","12.3406610126948","11.4983443257888","8.887369733439","8.27657358688944","12.3432281756173","","",
"Georgia","GEO","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2585.26322365681","2079.0525031535","1776.76782599774","1548.32338987192","963.638514069442","786.953738910013","811.547626784515","725.522332068144","677.336260111871","624.936552498596","649.382341624607","585.994893306584","583.873995868717","628.990467333178","655.006831566549","677.931264916468","732.957446808511","818.550955414013","745.548138957816","778.160633484163","795.286041772797","914.67535483871","968.766274509804","1032.14618644068","","",
"Georgia","GEO","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.25","","","","0.41","","0.67","","0.89","","1.16","","1.13","","1.37","","1.24","",
"Georgia","GEO","Pump price for gasoline (US$ per liter)","EP.PMP.SGAS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.46","","","","0.48","","0.73","","0.86","","1.09","","1.13","","1.34","","1.24","",
"Ghana","GHA","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","","","","","","","","","","20.9","","","","","","","","","","38.2","","40.9546","","","",
"Ghana","GHA","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.5063801761752","","","","","","","","","","75.7300495973063","","","","","","","","","","81.7419310748804","","84.9514941676248","","","",
"Ghana","GHA","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.43019286051613","3.60612569298419","3.69927767062581","3.78980726155453","3.8423866770185","3.9017007176007","4.01702841458594","4.07263751969951","4.07810184341163","4.16214832647723","5.40062132203139","5.70628345576322","6.09137995882297","6.90728088186288","7.49787533148499","8.26805329767081","8.50900763138869","9.11169935475117","10.1398604424436","9.8918737579824","9.90582813825204","10.7975524324318","11.1024630881452","11.5268321175348","","",
"Ghana","GHA","GDP per unit of energy use (constant 2011 PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.3071599982863","5.39963398901618","5.4156623828811","5.41925743825102","5.3799511766009","5.35138760572881","5.41078876378656","5.39338420521463","5.34263927222543","5.37056002529015","6.81355950513908","7.03878362772176","7.4002034219868","8.22735469581578","8.69181886599276","9.28585295244977","9.27161994628824","9.67095084997828","10.555166240074","10.2194128071496","10.1103465867865","10.7975524324318","10.9066639118007","11.1572991489326","","",
"Ghana","GHA","Energy imports, net (% of energy use)","EG.IMP.CONS.ZS","","","","","","","","","","","","21.9975657674958","21.9758394648576","21.9723275943029","21.7944011676664","22.8573692638114","20.3684004744254","22.5064737934513","21.9844791901146","17.9623188420626","17.855704868129","19.7781731270158","21.0409564121512","10.3787812140903","15.0596430210568","18.3787237767741","16.1849180933517","19.5020454181716","14.7629953362469","17.5672155628453","16.9990056762073","15.2981061884577","14.7343741871544","16.3014991547942","17.0727722930016","18.8324604514344","19.1691951181878","20.8052060955741","26.8161034004173","26.5791169353211","28.9939478026445","32.4097485074158","36.6158824953364","37.0658521488738","36.8330577377628","37.6376209511979","42.5242897540822","45.613834784064","42.1408747629504","44.9600389354793","45.9844517323953","5.4787206778235","3.02702604311667","-7.04121814822488","","",
"Ghana","GHA","Access to non-solid fuel, rural (% of rural population)","EG.NSF.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.4035503864288","","3.7266850471497","","","",
"Ghana","GHA","Access to non-solid fuel, urban (% of urban population)","EG.NSF.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.0055116759162","","28.582060375667","","","",
"Ghana","GHA","Access to non-solid fuel (% of population)","EG.NSF.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.9999980926514","","","","","","","","","","8.4789097309113","","","","","","","","","","15.4912948608398","","16.7811751365662","","","",
"Ghana","GHA","Alternative and nuclear energy (% of total energy use)","EG.USE.COMM.CL.ZS","","","","","","","","","","","","8.34907708414054","9.01093499422158","9.89635032851917","9.92606987261693","9.27993310854014","9.80096850925151","9.72024620864766","8.25124146624906","10.1873058862229","11.2772140308529","10.9116548073773","9.81880797860467","5.96828741298948","3.94266502586455","5.90234688149743","8.30792842920909","8.19871698813321","8.61510869311571","8.69307624050433","9.29886470184556","9.5957038926806","10.0124412216204","9.10550228653252","8.45997092841296","8.10259602267494","8.51032493981531","8.41903799488387","4.45300790963874","5.7866133132694","9.05168439263111","8.99124073250009","6.89285827398115","5.62104739094163","7.64217795155789","8.21764518854391","7.69781940198269","5.10390307931335","8.48315295533833","8.69610990744737","8.1113940187812","8.20926255434685","8.09894512764159","7.87833022058003","","",
"Ghana","GHA","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","21.9975323944151","21.9758079146276","22.2279151544403","22.105960006238","23.1793117393419","20.7323559413477","22.902476774213","22.4656722560044","19.5054066650057","18.796185189125","20.7424921588056","22.0762931773512","11.5288983720451","16.4228101395047","19.5860898887712","17.4466894741831","20.3682058527605","15.141112700143","18.4330526501297","18.235966398244","16.5625589030768","16.0886950648645","17.408749075188","17.6110511495925","18.7859318181678","19.3233444001166","20.5127333116327","26.6405544669464","25.8962316342776","28.3826604219291","32.2269730894282","36.0776266194428","36.8129524475901","36.9806964190973","37.6629650873914","43.1036723916232","45.8395694607862","43.0386460584078","46.0780518144771","49.7489422869252","49.9121183726762","52.6899560180091","52.6973839858436","","",
"Ghana","GHA","Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)","EG.USE.COMM.GD.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","188.424694247564","185.197737853006","184.649619806619","184.527125975166","185.875292762751","186.867420877806","184.8159378708","185.412342594311","187.173407944396","186.200320877332","146.766165210087","142.07000142206","135.131420445672","121.545750362334","115.050717855219","107.690699510397","107.856017156995","103.402448788399","94.7403363675481","97.8529802906479","98.9085776057302","92.6135812961071","91.6870647236164","89.6274256566533","","",
"Ghana","GHA","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","69.6533571483637","69.0132255409208","68.1313220771779","68.2795289597167","67.8626976276485","69.8306310163231","67.773279997901","69.7642793436364","70.9650297204148","70.8670811010181","69.3101720656068","69.1402356092441","83.6529313729202","80.9976919530786","75.7189293417285","75.5071534774392","72.2992375936952","76.6218959706374","73.7397081966503","73.7021296219472","75.1061899188617","75.2531845912252","74.5929985586733","74.4672567785854","73.0649435258907","72.3204799419969","70.7757559095421","68.730888689944","67.6342697514094","61.9192200543795","58.5641135321041","56.2986202856258","57.0800142630318","55.0688916010013","53.8624344731857","49.3697535214409","48.7977192135147","48.8383412973522","45.9263828307476","43.2179499658776","42.5409190542164","39.7519650944433","39.5151601708171","","",
"Ghana","GHA","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","339.451039975766","348.931890802905","359.866957729165","367.877758665928","372.241659359304","365.39597909746","381.515147024663","374.550267565085","370.535420637546","372.474235154983","378.633515410869","376.708896988469","308.659005828436","318.742920045104","342.255390312764","345.368561829521","363.852104773597","346.474238729388","363.604043227002","361.699409225704","363.969426838309","366.522645114474","373.52466586921","378.391507027455","386.09196795106","389.931012567028","398.339353834057","411.642024049633","417.859660127545","333.556919061966","327.639847486789","317.525749334919","292.800987481357","285.160576575612","275.411072921058","285.968256675473","278.760989470855","271.688527719793","286.80251188749","305.020936572462","317.743989681209","335.504871584229","343.612771720021","","",
"Ghana","GHA","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.43","0.45","","","0.33","","","0.3","","0.19","","0.23","","0.43","","0.84","","0.9","","0.83","","0.95","","1.03","",
"Ghana","GHA","Pump price for gasoline (US$ per liter)","EP.PMP.SGAS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.53","0.53","","","0.38","","","0.32","","0.2","","0.28","","0.49","","0.86","","0.9","","0.82","","0.92","","1.06","",
"Guinea","GIN","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","","","","","","","","","","1.5","","","","","","","","","","2.8","","2.9","","","",
"Guinea","GIN","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.5826232783844","","","","","","","","","","49.5288817973761","","","","","","","","","","52.5597803706246","","74.2","","","",
"Guinea","GIN","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","GDP per unit of energy use (constant 2011 PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Energy imports, net (% of energy use)","EG.IMP.CONS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Access to non-solid fuel, rural (% of rural population)","EG.NSF.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.9999980926514","","1.9999980926514","","","",
"Guinea","GIN","Access to non-solid fuel, urban (% of urban population)","EG.NSF.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.79936306101846","","2.60725434185003","","","",
"Guinea","GIN","Access to non-solid fuel (% of population)","EG.NSF.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.9999980926514","","","","","","","","","","2.0795285701752","","","","","","","","","","2.27952003478999","","2.2182703018188","","","",
"Guinea","GIN","Alternative and nuclear energy (% of total energy use)","EG.USE.COMM.CL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)","EG.USE.COMM.GD.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.61","0.56","","","","","","0.56","","0.69","","0.56","","0.69","","0.82","","1.02","","0.95","","1.34","","1.45","",
"Guinea","GIN","Pump price for gasoline (US$ per liter)","EP.PMP.SGAS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.67","0.61","","","","","","0.68","","0.85","","0.66","","0.75","","0.79","","1.02","","0.95","","1.34","","1.45","",
"Gambia, The","GMB","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.27946","","","","","","","","","","18.2","","","","","","","","","","22.9","","25.6546","","","",
"Gambia, The","GMB","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.2075765170182","","","","","","","","","","51.1782875870545","","","","","","","","","","37.1968088110703","","41.0148426818967","","","",
"Gambia, The","GMB","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.5472658587838","","","","","","","","","","","","","","17.9799277366536","18.3836962518225","18.1529927648909","16.553817169302","","","","","","","","",
"Gambia, The","GMB","GDP per unit of energy use (constant 2011 PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.5073838672025","","","","","","","","","","","","","","20.843007945783","20.6467343606767","19.7799387537181","17.5698457544441","","","","","","","","",
"Gambia, The","GMB","Energy imports, net (% of energy use)","EG.IMP.CONS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gambia, The","GMB","Access to non-solid fuel, rural (% of rural population)","EG.NSF.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1063685417175","","2.4659216403961","","","",
"Gambia, The","GMB","Access to non-solid fuel, urban (% of urban population)","EG.NSF.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.07621720509827","","6.88045286313951","","","",
"Gambia, The","GMB","Access to non-solid fuel (% of population)","EG.NSF.ACCS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.9999980926514","","","","","","","","","","3.88391017913819","","","","","","","","","","4.9220860004425","","5.0157904624939","","","",
"Gambia, The","GMB","Alternative and nuclear energy (% of total energy use)","EG.USE.COMM.CL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gambia, The","GMB","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","0","0","0","0","","","","","","","","",
"Gambia, The","GMB","Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)","EG.USE.COMM.GD.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.4298638127013","","","","","","","","","","","","","","47.9777200393152","48.4338095570492","50.5562738313346","56.9156960155477","","","","","","","","",
"Gambia, The","GMB","Combustible renewables and waste (% of total energy)","EG.USE.CRNW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gambia, The","GMB","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.3982980134401","","","","","","","","","","","","","","77.4345086887972","74.9717814544803","76.6267557777582","86.5646462174504","","","","","","","","",
"Gambia, The","GMB","Pump price for diesel fuel (US$ per liter)","EP.PMP.DESL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.52","0.48","","","","","","0.63","","0.47","","0.4","","0.73","","1.01","","0.75","","","","","","1.29","",
"Gambia, The","GMB","Pump price for gasoline (US$ per liter)","EP.PMP.SGAS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.73","0.67","","","","","","0.83","","0.64","","0.46","","0.75","","1.08","","0.79","","","","","","1.37","",
"Guinea-Bissau","GNB","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.07946","","","","","","","","","","14","","","","","","","","","","18.7","","21.4546","","","",
"Guinea-Bissau","GNB","Access to electricity, urban (% of urban population)","EG.ELC.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","","","","","","","","","","100","","","","","","","","","","100","","100","","","",
"Guinea-Bissau","GNB","GDP per unit of energy use (PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.7817175907931","","","","","","","","","","","","","","17.7581607164874","18.8917163856249","19.2578150186433","19.3300141653269","","","","","","","","",
"Guinea-Bissau","GNB","GDP per unit of energy use (constant 2011 PPP $ per kg of oil equivalent)","EG.GDP.PUSE.KO.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.322935263334","","","","","","","","","","","","","","20.5859272816592","21.2172919138919","20.9837797289227","20.5164382234345","","","","","","","","",
"Guinea-Bissau","GNB","Energy imports, net (% of energy use)","EG.IMP.CONS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea-Bissau","GNB","Access to non-solid fuel, rural (% of rural population)","EG.NSF.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.9999980926514","","2.0039021968842","","","",
"Guinea-Bissau","GNB","Access to non-solid fuel, urban (% of urban population)","EG.NSF.ACCS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.9999980926514","","1.99514365529264","","","",
